Wavelength_nm	Reactant_normalized	PSS_normalized_to_reactant	Reactant_reconstructed_M-1_cm-1	Reactant_lower_M-1_cm-1	Reactant_upper_M-1_cm-1	PSS_reconstructed_M-1_cm-1	Product_epsilon_M-1_cm-1	Product_epsilon_raw_M-1_cm-1	Product_lower_nonnegative_M-1_cm-1	Product_upper_nonnegative_M-1_cm-1	Product_error_lower_M-1_cm-1	Product_error_upper_M-1_cm-1
4.58398254e+02	3.02026998e-01	3.02323915e-01	4.53825830e+03	4.48205617e+03	4.59446042e+03	4.54271978e+03	4.54405243e+03	4.54405243e+03	4.48770518e+03	4.60040348e+03	5.63472407e+01	5.63510596e+01
4.58988464e+02	2.92945197e-01	2.97888302e-01	4.40179513e+03	4.34728298e+03	4.45630729e+03	4.47607025e+03	4.49825632e+03	4.49825632e+03	4.44132822e+03	4.55524800e+03	5.69281013e+01	5.69916789e+01
4.59578674e+02	2.84064760e-01	2.93620803e-01	4.26835767e+03	4.21549801e+03	4.32121732e+03	4.41194680e+03	4.45483706e+03	4.45483706e+03	4.39730687e+03	4.51249015e+03	5.75301813e+01	5.76530899e+01
4.60168823e+02	2.74959875e-01	2.89191273e-01	4.13154766e+03	4.08038227e+03	4.18271305e+03	4.34538868e+03	4.40926327e+03	4.40926327e+03	4.35114226e+03	4.46756731e+03	5.81210017e+01	5.83040441e+01
4.60758972e+02	2.66059657e-01	2.84756878e-01	3.99781296e+03	3.94830375e+03	4.04732217e+03	4.27875744e+03	4.36267592e+03	4.36267592e+03	4.30402843e+03	4.42156390e+03	5.86474980e+01	5.88879794e+01
4.61349060e+02	2.57039124e-01	2.79936547e-01	3.86227040e+03	3.81443977e+03	3.91010104e+03	4.20632714e+03	4.30909733e+03	4.30909733e+03	4.25007555e+03	4.36841362e+03	5.90217835e+01	5.93162873e+01
4.61939117e+02	2.47575349e-01	2.75297306e-01	3.72006771e+03	3.67399812e+03	3.76613730e+03	4.13661789e+03	4.26104197e+03	4.26104197e+03	4.20142324e+03	4.32101726e+03	5.96187316e+01	5.99752880e+01
4.62529144e+02	2.38489423e-01	2.70386341e-01	3.58354257e+03	3.53916372e+03	3.62792142e+03	4.06282572e+03	4.20598822e+03	4.20598822e+03	4.14601971e+03	4.26636699e+03	5.99685118e+01	6.03787660e+01
4.63119141e+02	2.29690018e-01	2.65649459e-01	3.45132269e+03	3.40858126e+03	3.49406412e+03	3.99164932e+03	4.15304558e+03	4.15304558e+03	4.09272893e+03	4.21382474e+03	6.03166543e+01	6.07791602e+01
4.63709137e+02	2.21008548e-01	2.61051318e-01	3.32087490e+03	3.27974894e+03	3.36200086e+03	3.92255764e+03	4.10228106e+03	4.10228106e+03	4.04158415e+03	4.16349299e+03	6.06969117e+01	6.12119368e+01
4.64299072e+02	2.13021364e-01	2.56764861e-01	3.20085946e+03	3.16121978e+03	3.24049914e+03	3.85814934e+03	4.05448268e+03	4.05448268e+03	3.99346332e+03	4.11606467e+03	6.10193670e+01	6.15819904e+01
4.64888977e+02	2.05120346e-01	2.52175322e-01	3.08213874e+03	3.04396931e+03	3.12030817e+03	3.78918691e+03	4.00038311e+03	4.00038311e+03	3.93921550e+03	4.06215593e+03	6.11676103e+01	6.17728255e+01
4.65478821e+02	1.97570475e-01	2.47673091e-01	2.96869436e+03	2.93192983e+03	3.00545889e+03	3.72153639e+03	3.94641128e+03	3.94641128e+03	3.88515903e+03	4.00830794e+03	6.12522453e+01	6.18966589e+01
4.66068665e+02	1.89831970e-01	2.42881037e-01	2.85241557e+03	2.81709105e+03	2.88774009e+03	3.64953096e+03	3.88763036e+03	3.88763036e+03	3.82637804e+03	3.94956499e+03	6.12523214e+01	6.19346319e+01
4.66658478e+02	1.82423949e-01	2.38609656e-01	2.74110264e+03	2.70715663e+03	2.77504866e+03	3.58534919e+03	3.83752673e+03	3.83752673e+03	3.77611988e+03	3.89965623e+03	6.14068507e+01	6.21295043e+01
4.67248260e+02	1.75450824e-01	2.34352055e-01	2.63632445e+03	2.60367601e+03	2.66897288e+03	3.52137446e+03	3.78574005e+03	3.78574005e+03	3.72430356e+03	3.84793411e+03	6.14364856e+01	6.21940659e+01
4.67838013e+02	1.68490504e-01	2.30406282e-01	2.53173867e+03	2.50038543e+03	2.56309190e+03	3.46208528e+03	3.73998102e+03	3.73998102e+03	3.67836636e+03	3.80239202e+03	6.16146516e+01	6.24110046e+01
4.68427704e+02	1.61707964e-01	2.26251883e-01	2.42982420e+03	2.39973308e+03	2.45991532e+03	3.39966126e+03	3.68935285e+03	3.68935285e+03	3.62771580e+03	3.75182004e+03	6.16370425e+01	6.24671984e+01
4.69017395e+02	1.55089278e-01	2.21935774e-01	2.33037181e+03	2.30151232e+03	2.35923131e+03	3.33480740e+03	3.63483361e+03	3.63483361e+03	3.57330281e+03	3.69722419e+03	6.15308044e+01	6.23905757e+01
4.69607025e+02	1.48558931e-01	2.17472722e-01	2.23224680e+03	2.20460249e+03	2.25989111e+03	3.26774558e+03	3.57705041e+03	3.57705041e+03	3.51572440e+03	3.63926278e+03	6.13260106e+01	6.22123712e+01
4.70196655e+02	1.42080079e-01	2.13186998e-01	2.13489556e+03	2.10845685e+03	2.16133426e+03	3.20334827e+03	3.52249649e+03	3.52249649e+03	3.46130419e+03	3.58460335e+03	6.11922995e+01	6.21068678e+01
4.70786224e+02	1.35523619e-01	2.08657792e-01	2.03637818e+03	2.01115953e+03	2.06159684e+03	3.13529241e+03	3.46353952e+03	3.46353952e+03	3.40257644e+03	3.52544324e+03	6.09630758e+01	6.19037184e+01
4.71375763e+02	1.29436331e-01	2.04348613e-01	1.94491058e+03	1.92082466e+03	1.96899649e+03	3.07054269e+03	3.40677046e+03	3.40677046e+03	3.34607107e+03	3.46843336e+03	6.06993876e+01	6.16629001e+01
4.71965302e+02	1.23551533e-01	2.00174259e-01	1.85648559e+03	1.83349473e+03	1.87947644e+03	3.00781883e+03	3.35172356e+03	3.35172356e+03	3.29128325e+03	3.41314938e+03	6.04403076e+01	6.14258196e+01
4.72554779e+02	1.17873522e-01	1.96132633e-01	1.77116778e+03	1.74923351e+03	1.79310205e+03	2.94708935e+03	3.29833865e+03	3.29833865e+03	3.23815514e+03	3.35952872e+03	6.01835110e+01	6.11900700e+01
4.73144226e+02	1.12337669e-01	1.92045399e-01	1.68798605e+03	1.66708191e+03	1.70889019e+03	2.88567457e+03	3.24342569e+03	3.24342569e+03	3.18356429e+03	3.30431228e+03	5.98613969e+01	6.08865878e+01
4.73733643e+02	1.06875103e-01	1.87953585e-01	1.60590552e+03	1.58601787e+03	1.62579317e+03	2.82419096e+03	3.18809441e+03	3.18809441e+03	3.12857955e+03	3.24865209e+03	5.95148624e+01	6.05576838e+01
4.74323029e+02	1.01569019e-01	1.84167398e-01	1.52617628e+03	1.50727601e+03	1.54507656e+03	2.76729970e+03	3.13802488e+03	3.13802488e+03	3.07875454e+03	3.19835759e+03	5.92703413e+01	6.03327114e+01
4.74912384e+02	9.65785558e-02	1.80563243e-01	1.45118958e+03	1.43321794e+03	1.46916122e+03	2.71314366e+03	3.09009098e+03	3.09009098e+03	3.03107172e+03	3.15019044e+03	5.90192600e+01	6.00994606e+01
4.75501709e+02	9.17363397e-02	1.76795906e-01	1.37843043e+03	1.36135985e+03	1.39550101e+03	2.65653565e+03	3.03830734e+03	3.03830734e+03	2.97966379e+03	3.09804492e+03	5.86435542e+01	5.97375798e+01
4.76090973e+02	8.70856643e-02	1.73023112e-01	1.30854937e+03	1.29234420e+03	1.32475454e+03	2.59984564e+03	2.98555752e+03	2.98555752e+03	2.92735031e+03	3.04487004e+03	5.82072078e+01	5.93125245e+01
4.76680237e+02	8.25752091e-02	1.69207040e-01	1.24077526e+03	1.22540941e+03	1.25614111e+03	2.54250533e+03	2.93133379e+03	2.93133379e+03	2.87362653e+03	2.99015531e+03	5.77072687e+01	5.88215166e+01
4.77269470e+02	7.81199073e-02	1.65189556e-01	1.17382989e+03	1.15929309e+03	1.18836668e+03	2.48213860e+03	2.87293212e+03	2.87293212e+03	2.81583992e+03	2.93114419e+03	5.70921962e+01	5.82120751e+01
4.77858643e+02	7.37162641e-02	1.61113328e-01	1.10766074e+03	1.09394339e+03	1.12137809e+03	2.42088920e+03	2.81315224e+03	2.81315224e+03	2.75671946e+03	2.87070911e+03	5.64327772e+01	5.75568674e+01
4.78447815e+02	6.95102458e-02	1.57219365e-01	1.04446110e+03	1.03152642e+03	1.05739578e+03	2.36237850e+03	2.75604214e+03	2.75604214e+03	2.70023952e+03	2.81297287e+03	5.58026258e+01	5.69307295e+01
4.79036926e+02	6.56511512e-02	1.53691053e-01	9.86474334e+02	9.74257764e+02	9.98690904e+02	2.30936208e+03	2.70451037e+03	2.70451037e+03	2.64926418e+03	2.76088891e+03	5.52461839e+01	5.63785422e+01
4.79626038e+02	6.21150052e-02	1.50308094e-01	9.33340197e+02	9.21781644e+02	9.44898750e+02	2.25852974e+03	2.65436557e+03	2.65436557e+03	2.59970254e+03	2.71016294e+03	5.46630374e+01	5.57973660e+01
4.80215088e+02	5.88209005e-02	1.46859442e-01	8.83842973e+02	8.72897397e+02	8.94788549e+02	2.20671028e+03	2.60185246e+03	2.60185246e+03	2.54787793e+03	2.65695932e+03	5.39745248e+01	5.51068655e+01
4.80804108e+02	5.58151057e-02	1.43556591e-01	8.38677894e+02	8.28291645e+02	8.49064142e+02	2.15708164e+03	2.55089055e+03	2.55089055e+03	2.49762054e+03	2.60528908e+03	5.32700108e+01	5.43985309e+01
4.81393097e+02	5.27588180e-02	1.40305938e-01	7.92754108e+02	7.82936583e+02	8.02571633e+02	2.10823731e+03	2.50117385e+03	2.50117385e+03	2.44856756e+03	2.55490616e+03	5.26062906e+01	5.37323108e+01
4.81982056e+02	4.97108863e-02	1.36940829e-01	7.46955881e+02	7.37705525e+02	7.56206237e+02	2.05767317e+03	2.44918613e+03	2.44918613e+03	2.39730203e+03	2.50219217e+03	5.18841012e+01	5.30060419e+01
4.82570984e+02	4.68940494e-02	1.33691942e-01	7.04630084e+02	6.95903893e+02	7.13356274e+02	2.00885540e+03	2.39842919e+03	2.39842919e+03	2.34728042e+03	2.45069435e+03	5.11487706e+01	5.22651543e+01
4.83159882e+02	4.38967257e-02	1.30162881e-01	6.59592291e+02	6.51423852e+02	6.67760730e+02	1.95582772e+03	2.34301493e+03	2.34301493e+03	2.29268380e+03	2.39445561e+03	5.03311321e+01	5.14406767e+01
4.83748749e+02	4.07718669e-02	1.26323803e-01	6.12638157e+02	6.05051201e+02	6.20225113e+02	1.89814172e+03	2.28212330e+03	2.28212330e+03	2.23272273e+03	2.33262423e+03	4.94005728e+01	5.05009312e+01
4.84337585e+02	3.79954622e-02	1.22883536e-01	5.70919893e+02	5.63849580e+02	5.77990207e+02	1.84644827e+03	2.22745025e+03	2.22745025e+03	2.17889078e+03	2.27710154e+03	4.85594676e+01	4.96512874e+01
4.84926361e+02	3.55350208e-02	1.19789042e-01	5.33949297e+02	5.27336830e+02	5.40561764e+02	1.79995039e+03	2.17810656e+03	2.17810656e+03	2.13031483e+03	2.22698195e+03	4.77917268e+01	4.88753915e+01
4.85515137e+02	3.37897895e-02	1.17226798e-01	5.07725448e+02	5.01437739e+02	5.14013157e+02	1.76145012e+03	2.13593930e+03	2.13593930e+03	2.08887165e+03	2.18408011e+03	4.70676531e+01	4.81408095e+01
4.86103882e+02	3.22391499e-02	1.14986957e-01	4.84425534e+02	4.78426373e+02	4.90424695e+02	1.72779425e+03	2.09919010e+03	2.09919010e+03	2.05274785e+03	2.14669665e+03	4.64422569e+01	4.75065489e+01
4.86692566e+02	3.07562588e-02	1.12706486e-01	4.62143608e+02	4.56420388e+02	4.67866828e+02	1.69352789e+03	2.06134398e+03	2.06134398e+03	2.01556748e+03	2.10817451e+03	4.57764978e+01	4.68305314e+01
4.87281219e+02	2.98028289e-02	1.10597031e-01	4.47817369e+02	4.42271566e+02	4.53363172e+02	1.66183122e+03	2.02445873e+03	2.02445873e+03	1.97942466e+03	2.07053197e+03	4.50340719e+01	4.60732369e+01
4.87869873e+02	2.81544234e-02	1.07820066e-01	4.23048424e+02	4.17809361e+02	4.28287486e+02	1.62010454e+03	1.97766676e+03	1.97766676e+03	1.93349101e+03	2.02286715e+03	4.41757467e+01	4.52003963e+01
4.88458466e+02	2.64692279e-02	1.04943387e-01	3.97726673e+02	3.92801197e+02	4.02652149e+02	1.57687955e+03	1.92909405e+03	1.92909405e+03	1.88581423e+03	1.97338320e+03	4.32798212e+01	4.42891460e+01
4.89047028e+02	2.49292554e-02	1.02320017e-01	3.74587043e+02	3.69948130e+02	3.79225956e+02	1.53746079e+03	1.88481269e+03	1.88481269e+03	1.84234894e+03	1.92827182e+03	4.24637463e+01	4.34591367e+01
4.89635559e+02	2.35426917e-02	9.99265866e-02	3.53752534e+02	3.49371637e+02	3.58133432e+02	1.50149710e+03	1.84432989e+03	1.84432989e+03	1.80261627e+03	1.88702595e+03	4.17136228e+01	4.26960630e+01
4.90224060e+02	2.26585218e-02	9.76880471e-02	3.40466995e+02	3.36250627e+02	3.44683363e+02	1.46786080e+03	1.80461479e+03	1.80461479e+03	1.76372765e+03	1.84646696e+03	4.08871439e+01	4.18521643e+01
4.90812531e+02	2.15430087e-02	9.52759268e-02	3.23705293e+02	3.19696503e+02	3.27714083e+02	1.43161627e+03	1.76255072e+03	1.76255072e+03	1.72250488e+03	1.80354491e+03	4.00458474e+01	4.09941910e+01
4.91400970e+02	2.03905001e-02	9.27483670e-02	3.06387697e+02	3.02593369e+02	3.10182025e+02	1.39363715e+03	1.71839998e+03	1.71839998e+03	1.67924065e+03	1.75848996e+03	3.91593269e+01	4.00899848e+01
4.91989349e+02	1.94132854e-02	9.02379850e-02	2.91704067e+02	2.88091583e+02	2.95316551e+02	1.35591615e+03	1.67379768e+03	1.67379768e+03	1.63556954e+03	1.71293677e+03	3.82281463e+01	3.91390848e+01
4.92577728e+02	1.80050716e-02	8.75861048e-02	2.70544243e+02	2.67193803e+02	2.73894683e+02	1.31606899e+03	1.62836859e+03	1.62836859e+03	1.59101033e+03	1.66662179e+03	3.73582580e+01	3.82532006e+01
4.93166046e+02	1.68615714e-02	8.51785388e-02	2.53362007e+02	2.50224353e+02	2.56499660e+02	1.27989290e+03	1.58651901e+03	1.58651901e+03	1.54999135e+03	1.62392536e+03	3.65276582e+01	3.74063425e+01
4.93754364e+02	1.55147061e-02	8.24773396e-02	2.33124006e+02	2.30236981e+02	2.36011031e+02	1.23930468e+03	1.53985215e+03	1.53985215e+03	1.50423705e+03	1.57632851e+03	3.56150969e+01	3.64763619e+01
4.94342621e+02	1.44819906e-02	8.01170390e-02	2.17606421e+02	2.14911567e+02	2.20301275e+02	1.20383879e+03	1.49842769e+03	1.49842769e+03	1.46365362e+03	1.53404594e+03	3.47740671e+01	3.56182569e+01
4.94930847e+02	1.38118240e-02	7.80461098e-02	2.07536496e+02	2.04966349e+02	2.10106644e+02	1.17272101e+03	1.46102287e+03	1.46102287e+03	1.42705814e+03	1.49581378e+03	3.39647359e+01	3.47909092e+01
4.95519073e+02	1.31505293e-02	7.59442295e-02	1.97599880e+02	1.95152789e+02	2.00046971e+02	1.14113815e+03	1.42297426e+03	1.42297426e+03	1.38983666e+03	1.45691949e+03	3.31375921e+01	3.39452368e+01
4.96107239e+02	1.26393792e-02	7.40979637e-02	1.89919339e+02	1.87567364e+02	1.92271314e+02	1.11339616e+03	1.38923988e+03	1.38923988e+03	1.35684995e+03	1.42242029e+03	3.23899362e+01	3.31804088e+01
4.96695374e+02	1.21068710e-02	7.22316604e-02	1.81917869e+02	1.79664985e+02	1.84170753e+02	1.08535308e+03	1.35521035e+03	1.35521035e+03	1.32357140e+03	1.38762262e+03	3.16389513e+01	3.24122689e+01
4.97283478e+02	1.16704458e-02	7.04182312e-02	1.75360143e+02	1.73188470e+02	1.77531816e+02	1.05810449e+03	1.32178137e+03	1.32178137e+03	1.29089664e+03	1.35342170e+03	3.08847275e+01	3.16403342e+01
4.97871521e+02	1.11295391e-02	6.85861905e-02	1.67232477e+02	1.65161458e+02	1.69303496e+02	1.03057624e+03	1.28845814e+03	1.28845814e+03	1.25830511e+03	1.31935018e+03	3.01530306e+01	3.08920309e+01
4.98459564e+02	1.04204913e-02	6.66333458e-02	1.56578324e+02	1.54639247e+02	1.58517402e+02	1.00123279e+03	1.25353218e+03	1.25353218e+03	1.22411900e+03	1.28366836e+03	2.94131814e+01	3.01361842e+01
4.99047577e+02	9.86259792e-03	6.48297411e-02	1.48195417e+02	1.46360154e+02	1.50030680e+02	9.74131825e+02	1.22084010e+03	1.22084010e+03	1.19213958e+03	1.25024761e+03	2.87005239e+01	2.94075045e+01
4.99635529e+02	9.41372460e-03	6.32062692e-02	1.41450645e+02	1.39698910e+02	1.43202381e+02	9.49737532e+02	1.19117387e+03	1.19117387e+03	1.16313096e+03	1.21990866e+03	2.80429096e+01	2.87347826e+01
5.00223480e+02	9.00553564e-03	6.15544095e-02	1.35317197e+02	1.33641419e+02	1.36992975e+02	9.24916685e+02	1.16077108e+03	1.16077108e+03	1.13341197e+03	1.18880606e+03	2.73591069e+01	2.80349839e+01
5.00811371e+02	8.54473570e-03	5.99436366e-02	1.28393216e+02	1.26803185e+02	1.29983247e+02	9.00713208e+02	1.13140619e+03	1.13140619e+03	1.10469488e+03	1.15877859e+03	2.67113091e+01	2.73723953e+01
5.01399231e+02	8.17354021e-03	5.82889627e-02	1.22815632e+02	1.21294674e+02	1.24336590e+02	8.75850074e+02	1.10078244e+03	1.10078244e+03	1.07476751e+03	1.12744195e+03	2.60149341e+01	2.66595125e+01
5.01987091e+02	7.84908416e-03	5.66661712e-02	1.17940355e+02	1.16479773e+02	1.19400937e+02	8.51466006e+02	1.07057107e+03	1.07057107e+03	1.04525108e+03	1.09651895e+03	2.53199953e+01	2.59478746e+01
5.02574890e+02	7.35785262e-03	5.50435874e-02	1.10559109e+02	1.09189937e+02	1.11928281e+02	8.27085059e+02	1.04111229e+03	1.04111229e+03	1.01643666e+03	1.06640125e+03	2.46756355e+01	2.52889635e+01
5.03162659e+02	6.94535932e-03	5.34345693e-02	1.04360984e+02	1.03068569e+02	1.05653398e+02	8.02907949e+02	1.01156484e+03	1.01156484e+03	9.87550761e+02	1.03617685e+03	2.40140745e+01	2.46120129e+01
5.03750366e+02	6.57753100e-03	5.17752081e-02	9.88339945e+01	9.76100271e+01	1.00057962e+02	7.77974384e+02	9.80834500e+02	9.80834500e+02	9.57520111e+02	1.00473022e+03	2.33143895e+01	2.38957164e+01
5.04338074e+02	6.20793691e-03	5.01237425e-02	9.32804729e+01	9.21252807e+01	9.44356650e+01	7.53159459e+02	9.50266169e+02	9.50266169e+02	9.27647071e+02	9.73450107e+02	2.26190979e+01	2.31839376e+01
5.04925751e+02	5.90773578e-03	4.85713770e-02	8.87696500e+01	8.76703202e+01	8.98689799e+01	7.29833612e+02	9.21320250e+02	9.21320250e+02	8.99369011e+02	9.43820223e+02	2.19512387e+01	2.24999731e+01
5.05513367e+02	5.70795682e-03	4.71775830e-02	8.57677710e+01	8.47056166e+01	8.68299253e+01	7.08890460e+02	8.95018016e+02	8.95018016e+02	8.73687530e+02	9.16881880e+02	2.13304868e+01	2.18638640e+01
5.06100983e+02	5.62634595e-03	4.59097879e-02	8.45414859e+01	8.34945180e+01	8.55884539e+01	6.89840568e+02	8.70644190e+02	8.70644190e+02	8.49908639e+02	8.91897862e+02	2.07355513e+01	2.12536720e+01
5.06688538e+02	5.64422218e-03	4.47899762e-02	8.48100942e+01	8.37597998e+01	8.58603886e+01	6.73014275e+02	8.48711627e+02	8.48711627e+02	8.28528796e+02	8.69397947e+02	2.01828314e+01	2.06863192e+01
5.07276093e+02	5.62329802e-03	4.37207878e-02	8.44956877e+01	8.34492870e+01	8.55420885e+01	6.56948649e+02	8.27941092e+02	8.27941092e+02	8.08274494e+02	8.48097694e+02	1.96665973e+01	2.01566025e+01
5.07863586e+02	5.52111188e-03	4.25699037e-02	8.29602386e+01	8.19328530e+01	8.39876243e+01	6.39655461e+02	8.05941047e+02	8.05941047e+02	7.86806017e+02	8.25552594e+02	1.91350297e+01	1.96115466e+01
5.08451050e+02	5.37372046e-03	4.13614994e-02	8.07455348e+01	7.97455762e+01	8.17454934e+01	6.21497976e+02	7.83021432e+02	7.83021432e+02	7.64432401e+02	8.02073333e+02	1.85890312e+01	1.90519016e+01
5.09038483e+02	5.17004884e-03	4.01685291e-02	7.76851646e+01	7.67231059e+01	7.86472234e+01	6.03572401e+02	7.60655601e+02	7.60655601e+02	7.42587991e+02	7.79173358e+02	1.80676104e+01	1.85177565e+01
5.09625885e+02	4.82860972e-03	3.89573367e-02	7.25546997e+01	7.16561770e+01	7.34532224e+01	5.85373022e+02	7.38552520e+02	7.38552520e+02	7.20973539e+02	7.56570461e+02	1.75789813e+01	1.80179408e+01
5.10213226e+02	4.60267782e-03	3.78542620e-02	6.91598464e+01	6.83033658e+01	7.00163270e+01	5.68798219e+02	7.18040850e+02	7.18040850e+02	7.00932615e+02	7.35576762e+02	1.71082346e+01	1.75359123e+01
5.10800568e+02	4.39422190e-03	3.67223022e-02	6.60275874e+01	6.52098970e+01	6.68452779e+01	5.51789389e+02	6.96887070e+02	6.96887070e+02	6.80268989e+02	7.13920950e+02	1.66180808e+01	1.70338805e+01
5.11387878e+02	4.20556336e-03	3.55708953e-02	6.31928038e+01	6.24102195e+01	6.39753881e+01	5.34488347e+02	6.75264938e+02	6.75264938e+02	6.59152508e+02	6.91780785e+02	1.61124301e+01	1.65158471e+01
5.11975128e+02	4.14509852e-03	3.44357735e-02	6.22842589e+01	6.15129261e+01	6.30555917e+01	5.17432005e+02	6.53385228e+02	6.53385228e+02	6.37809289e+02	6.69350761e+02	1.55759387e+01	1.59655336e+01
5.12562378e+02	4.22187354e-03	3.34254955e-02	6.34378806e+01	6.26522613e+01	6.42235000e+01	5.02251564e+02	6.33325781e+02	6.33325781e+02	6.18266855e+02	6.48760321e+02	1.50589266e+01	1.54345400e+01
5.13149536e+02	4.33296288e-03	3.25626851e-02	6.51071092e+01	6.43008180e+01	6.59134004e+01	4.89286974e+02	6.15990050e+02	6.15990050e+02	6.01386446e+02	6.30956741e+02	1.46036038e+01	1.49666909e+01
5.13736694e+02	4.31931437e-03	3.16986037e-02	6.49020267e+01	6.40982753e+01	6.57057782e+01	4.76303285e+02	5.99189376e+02	5.99189376e+02	5.85003962e+02	6.13726939e+02	1.41854139e+01	1.45375629e+01
5.14323853e+02	4.12201672e-03	3.06967248e-02	6.19374317e+01	6.11703941e+01	6.27044694e+01	4.61249050e+02	5.80523949e+02	5.80523949e+02	5.66768489e+02	5.94621209e+02	1.37554600e+01	1.40972606e+01
5.14910950e+02	3.94994016e-03	2.96482388e-02	5.93518090e+01	5.86167919e+01	6.00868262e+01	4.45494498e+02	5.60835821e+02	5.60835821e+02	5.47540728e+02	5.74461443e+02	1.32950932e+01	1.36256216e+01
5.15497986e+02	3.72800789e-03	2.86863629e-02	5.60170543e+01	5.53233350e+01	5.67107736e+01	4.31041349e+02	5.43061592e+02	5.43061592e+02	5.30169445e+02	5.56274751e+02	1.28921470e+01	1.32131583e+01
5.16085022e+02	3.50716479e-03	2.77439755e-02	5.26986654e+01	5.20460413e+01	5.33512896e+01	4.16881034e+02	5.25662780e+02	5.25662780e+02	5.13164384e+02	5.38472907e+02	1.24983961e+01	1.28101270e+01
5.16671997e+02	3.28964636e-03	2.69973304e-02	4.94302331e+01	4.88180855e+01	5.00423807e+01	4.05661942e+02	5.12068816e+02	5.12068816e+02	4.99869508e+02	5.24573050e+02	1.21993083e+01	1.25042336e+01
5.17258972e+02	3.34423559e-03	2.66100497e-02	5.02504909e+01	4.96281852e+01	5.08727967e+01	3.99842662e+02	5.04266298e+02	5.04266298e+02	4.92272796e+02	5.16559042e+02	1.19935019e+01	1.22927440e+01
5.17845886e+02	3.19564943e-03	2.59139759e-02	4.80178350e+01	4.74231786e+01	4.86124914e+01	3.89383456e+02	4.91349810e+02	4.91349810e+02	4.79651542e+02	5.03340277e+02	1.16982673e+01	1.19904676e+01
5.18432800e+02	2.74126823e-03	2.49526517e-02	4.11903021e+01	4.06801984e+01	4.17004058e+01	3.74938597e+02	4.74629646e+02	4.74629646e+02	4.63263700e+02	4.86281271e+02	1.13659456e+01	1.16516257e+01
5.19019653e+02	2.48097403e-03	2.42816772e-02	3.72791209e+01	3.68174535e+01	3.77407882e+01	3.64856531e+02	4.62704329e+02	4.62704329e+02	4.51587541e+02	4.74101516e+02	1.11167887e+01	1.13971866e+01
5.19606445e+02	2.36669210e-03	2.33489830e-02	3.55619204e+01	3.51215189e+01	3.60023218e+01	3.50841866e+02	4.45016396e+02	4.45016396e+02	4.34320873e+02	4.55981790e+02	1.06955227e+01	1.09653943e+01
5.20193237e+02	2.13538154e-03	2.24627343e-02	3.20862475e+01	3.16888890e+01	3.24836059e+01	3.37525093e+02	4.28760073e+02	4.28760073e+02	4.18427695e+02	4.39353898e+02	1.03323779e+01	1.05938258e+01
5.20780029e+02	2.19115782e-03	2.16131631e-02	3.29243420e+01	3.25166045e+01	3.33320794e+01	3.24759433e+02	4.11930954e+02	4.11930954e+02	4.02030687e+02	4.22081025e+02	9.90026719e+00	1.01500706e+01
5.21366760e+02	2.25612234e-03	2.11550853e-02	3.39004990e+01	3.34806728e+01	3.43203253e+01	3.17876355e+02	4.02700313e+02	4.02700313e+02	3.93043594e+02	4.12600107e+02	9.65671839e+00	9.89979450e+00
5.21953430e+02	2.35237431e-03	2.04975782e-02	3.53467813e+01	3.49090442e+01	3.57845184e+01	3.07996652e+02	3.89437523e+02	3.89437523e+02	3.80131294e+02	3.98977133e+02	9.30622855e+00	9.53960990e+00
5.22540100e+02	2.44469476e-03	1.97926842e-02	3.67339885e+01	3.62790721e+01	3.71889049e+01	2.97404913e+02	3.75267657e+02	3.75267657e+02	3.66333889e+02	3.84424553e+02	8.93376825e+00	9.15689593e+00
5.23126709e+02	2.34531908e-03	1.90593656e-02	3.52407694e+01	3.48043451e+01	3.56771937e+01	2.86386067e+02	3.61403493e+02	3.61403493e+02	3.52798058e+02	3.70223903e+02	8.60543572e+00	8.82040970e+00
5.23713257e+02	2.43150542e-03	1.88158471e-02	3.65358054e+01	3.60833433e+01	3.69882675e+01	2.82726958e+02	3.56264575e+02	3.56264575e+02	3.47804245e+02	3.64935638e+02	8.46032989e+00	8.67106326e+00
5.24299805e+02	2.30021075e-03	1.81779179e-02	3.45629714e+01	3.41349411e+01	3.49910018e+01	2.73141432e+02	3.44405127e+02	3.44405127e+02	3.36216848e+02	3.52797624e+02	8.18827988e+00	8.39249697e+00
5.24886353e+02	1.88309315e-03	1.74476505e-02	2.82953615e+01	2.79449497e+01	2.86457733e+01	2.62168433e+02	3.32026623e+02	3.32026623e+02	3.24069014e+02	3.40184421e+02	7.95760900e+00	8.15779840e+00
5.25472839e+02	1.85320160e-03	1.69570214e-02	2.78462111e+01	2.75013616e+01	2.81910606e+01	2.54796239e+02	3.22586508e+02	3.22586508e+02	3.14859647e+02	3.30507632e+02	7.72686064e+00	7.92112409e+00
5.26059265e+02	1.90914855e-03	1.66371053e-02	2.86868701e+01	2.83316098e+01	2.90421304e+01	2.49989179e+02	3.16092466e+02	3.16092466e+02	3.08538898e+02	3.23835463e+02	7.55356786e+00	7.74299701e+00
5.26645691e+02	1.77423270e-03	1.61462693e-02	2.66596242e+01	2.63294695e+01	2.69897789e+01	2.42613876e+02	3.07119691e+02	3.07119691e+02	2.99765185e+02	3.14659048e+02	7.35450586e+00	7.53935721e+00
